Id,SalePrice
2729,11514.875283429894
2730,13069.468156768009
2731,9465.80726904783
2732,11143.325738196872
2733,12724.721936937392
2734,14518.696233696799
2735,11566.633429034468
2736,11897.515859863895
2737,11096.188855592685
2738,12757.070777940273
2739,14990.06505973867
2740,11584.194228436041
2741,10933.520397978224
2742,12636.917939929583
2743,12757.995030540362
2744,12502.901312917675
2745,9935.327589889552
2746,14070.433722656977
2747,11661.83144684293
2748,8609.025108771719
2749,12591.629562525573
2750,15471.600664381462
2751,16099.168179837201
2752,24139.24154795159
2753,16482.73300887132
2754,29354.798970214993
2755,9537.898971854214
2756,10926.12637717757
2757,11595.285259637021
2758,7015.61362623013
2759,9696.87041906835
2760,14097.237048059324
2761,12738.58572593861
2762,11884.576323462737
2763,14886.548768529494
2764,12393.839506107965
2765,23246.413536272274
2766,14720.183300514705
2767,8338.219096947636
2768,11808.325483955967
2769,9256.92618142927
2770,9318.851105634763
2771,8094.216410525929
2772,8670.025780377095
2773,13048.210346966138
2774,12896.632920552656
2775,8520.296859163791
2776,11447.404843623895
2777,8907.558698598208
2778,5049.72834585543
2779,11293.978912010265
2780,9434.382680645038
2781,6795.641507410561
2782,7991.6243719168415
2783,9493.534847050294
2784,7890.880838507903
2785,8901.088930397644
2786,7335.405025858519
2787,10904.868567375699
2788,6708.76176300284
2789,10901.171556975343
2790,7447.239590468467
2791,15444.797338979086
2792,6367.25042727252
2793,14262.678263474023
2794,7476.815673671081
2795,7783.667536898371
2796,12289.3989622987
2797,36867.124103682494
2798,12086.063390280644
2799,8798.496891788527
2800,9023.552399908542
2801,8780.011839786894
2802,13993.720756850147
2803,16339.473855858581
2804,22029.17286196412
2805,7947.260247112892
2806,6294.696598166076
2807,7608.983795482869
2808,13628.64097981769
2809,12031.532486875803
2810,10719.093794759188
2811,12956.709339558001
2812,9581.338844058075
2813,15115.763413349836
2814,13720.141987225827
2815,17919.021549398894
2816,24623.54991039462
2817,14814.45706572305
2818,11830.045420057897
2819,4594.071814014955
2820,11739.46866524985
2821,8135.807777529641
2822,22485.753646404657
2823,28201.331725312542
2824,16511.384839473845
2825,13354.13795759331
2826,12192.352439290058
2827,12043.547770676843
2828,16870.919100905798
2829,12929.906014155626
2830,15221.12820975922
2831,10356.786775526969
2832,17926.415570199577
2833,15979.01534182654
2834,14319.98192467913
2835,13624.943969417393
2836,12530.62889092014
2837,14912.42784133178
2838,14764.547425318626
2839,14929.064388133265
2840,12168.32187168795
2841,12308.80826690045
2842,16563.142985078448
2843,10471.394097937184
2844,13109.211018571572
2845,8267.9758993414
2846,13294.985791188054
2847,12651.70598153089
2848,14071.357975257037
2849,12074.972359079664
2850,15237.764756560675
2851,24493.23029378307
2852,15135.172717951558
2853,15060.308257344906
2854,6204.119843358028
2855,12086.987642880733
2856,11638.72513184091
2857,11166.432053198921
2858,11921.546427466033
2859,11176.598831799813
2860,9432.996301744919
2861,17928.264075399726
2862,10503.742938940064
2863,9171.894942221697
2864,15640.738890196459
2865,5353.807451282482
2866,6046.996901344071
2867,7656.120678087027
2868,10030.525607697986
2869,11535.208840631676
2870,18059.507944611396
2871,9998.176766695105
2872,7637.635626085394
2873,12558.356468922604
2874,13197.939268179442
2875,8498.11479676183
2876,9303.138811433397
2877,7148.706000641949
2878,11759.802222451632
2879,12387.3697379074
2880,7935.244963311823
2881,23275.989619474916
2882,14890.245778929791
2883,11319.857984812552
2884,14346.785250081506
2885,16290.488468054216
2886,19881.209819373238
2887,8757.829777384934
2888,9195.001257223776
2889,8081.73900042483
2890,7381.617655862647
2891,12007.501919273665
2892,10907.641325175908
2893,10385.438606129552
2894,8114.549967727769
2895,11015.778879385529
2896,8827.14872239108
2897,26662.451146175794
2898,12709.933895336057
2899,12829.162480746658
2900,13570.413066012523
2901,51073.8108195448
2902,11440.010822823242
2903,18721.272806270194
2904,17108.45201912691
2905,30352.067525703635
2906,10657.168870553665
2907,4070.020589768421
2908,11157.18952719812
2909,16099.168179837201
2910,1929.4515679781907
2911,2864.795199261309
2912,15725.77012940403
2913,2942.4324176682276
2914,2696.5812260463717
2915,3045.948708877404
2916,3291.79990049926
2917,22223.265907981375
2918,12124.419873184059
2919,13607.383170015819
